key,source,target
Str_WD_TuningStyle_Description_Technical/017,"タービンの口径を大きくし、
大幅にパワーUP！","增大涡轮口径，
大幅增强动力！"
Str_WD_TuningStyle_Description_Technical/018,"パーツ毎の重量バランスを調整、
回転が円滑化しパワーUP！","调整每个零件的重量平衡，
使引擎运转更顺畅，增强动力！"
Str_WD_TuningStyle_Description_Technical/019,"エンジンを載せ替え、機械式キャブレターターボを
2基装着し大幅にパワーUP！
『低速』レイアウト
『上り』ルート
に適したチューニング！","替换引擎，安装两台机械化油器式涡轮，
大幅增强动力！
此改装适用于
“低速”类型
“上坡”路线"
Str_WD_TuningStyle_Description_Technical/020,"タービンの口径を大きくし、
大幅にパワーUP！
『低速』レイアウト
『下り』ルート
に適したチューニング！","增大涡轮口径，大幅增强动力！
此改装适用于
“低速”类型
“下坡”路线"
Str_WD_TuningStyle_Description_Technical/021,"タービンの口径を大きくし、エンジン各部を
リファインすることで大幅にパワーUP！
『低速』レイアウト
『左周り/右周り』、『往路/復路』ルート
に適したチューニング！","增大涡轮口径，并对引擎各部分改造翻新，
大幅增强动力！
此改装适用于“低速”类型
“逆时针/顺时针”，“去路/归路”路线"
Str_WD_TuningStyle_Description_Technical/022,"タービンの口径を大きくし、エンジンを
フルOHして大幅にパワーUP！
『低速』レイアウト
『上り』ルート
に適したチューニング！","增大涡轮口径，并将引擎彻底翻新，
大幅增强动力！
此改装适用于
“低速”类型
“上坡”路线"
Str_WD_TuningStyle_Description_Technical/023,"レスポンスを重視してセッティング！
『低速』レイアウト
『下り』ルート
に適したセッティング！","重视动力响应的调教！
此改装适用于
“低速”类型
“下坡”路线"
Str_WD_TuningStyle_Description_Technical/024,"バランスを重視してセッティング！
『低速』レイアウト
『上り』ルート
に適したセッティング！","重视均衡的调教！
此改装适用于
“低速”类型
“上坡”路线"
Str_WD_TuningStyle_Description_Technical/025,"パワーを重視してセッティング！
『低速』レイアウト
『上り』ルート
に適したセッティング！","重视动力的调教！
此改装适用于
“低速”类型
“上坡”路线"
Str_WD_TuningStyle_Description_Technical/026,"NAの３ローターエンジンに載せ替え、
大幅にパワーUP！
『低速』レイアウト
『上り』ルート
に適したチューニング！","替换安装三转子大排量自吸引擎，
大幅增强动力！
此改装适用于
“低速”类型
“上坡”路线"
Str_WD_TuningStyle_Description_Technical/027,"レースのノウハウを投入し、
エンジンを組み直すことでパワーUP！
『低速』レイアウト
『左周り/右周り』、『往路/復路』ルート
に適したチューニング！","引入专业竞赛团队的经验，
将引擎重新组装增强动力！
此改装适用于
“低速”类型
“逆时针/顺时针”，“去路/归路”路线"
Str_WD_TuningStyle_Description_Technical/028,"さらにボア＋ストロークアップにより排気量を拡大し、
トルク重視でパワーUP！
『低速』レイアウト
『上り』ルート
に適したチューニング！","进一步通过增加气缸内径及活塞行程来增加排气量，
重视扭力输出，增强动力！
此改装适用于
“低速”类型
“上坡”路线"
Str_WD_TuningStyle_Description_Technical/030,"タービンの口径を大きくし、
大幅にパワーUP！
『低速』レイアウト
『左周り/右周り』、『往路/復路』ルート
に適したチューニング！","增大涡轮口径，大幅增强动力！
此改装适用于
“低速”类型
“逆时针/顺时针”，“去路/归路”路线"
Str_WD_TuningStyle_Description_Technical/029,"タービンの口径を大きくし、
大幅にパワーUP！
『低速』レイアウト
『左周り/右周り』、『往路/復路』ルート
に適したチューニング！","增大涡轮口径，大幅增强动力！
此改装适用于
“低速”类型
“逆时针/顺时针”，“去路/归路”路线"
