key,source,target
ST_TalkResult/IKETANI_JUSTWIN_SEGMENT3,"いまの相手は手強かったな！！
それでもオレはおまえが勝つと信じていたぜ！！","这次的对手真强啊！！
即便如此我还是相信你会获胜的！！"
ST_TalkResult/IKETANI_JUSTLOSE_SEGMENT1,惜しいけど悪くないバトルだったな,虽然有点可惜，不过这场对决并不赖。
ST_TalkResult/IKETANI_JUSTLOSE_SEGMENT2,かなりいい勝負だったと思うぜ！次は勝とうな！,这次的比拼相当不错啊！下次要获胜哦！
ST_TalkResult/IKETANI_JUSTLOSE_SEGMENT3,"おまえが負けるなんて‥
なんだかオレまで悔しいぜっ！","你居然败了……
连我也感到心有不甘啊！"
ST_TalkResult/IKETANI_BIGLOSE_SEGMENT1,"ちょっと相手が強すぎたな‥
戦う相手は慎重に選ばないと","对手太强了吧……
要慎重选择对手才行。"
ST_TalkResult/IKETANI_BIGLOSE_SEGMENT2,"おまえの実力はすげーけど
やっぱり上には上がいるんだよな","虽说你的实力也很强，
但天外有天，人外有人嘛。"
ST_TalkResult/IKETANI_BIGLOSE_SEGMENT3,"おまえでもこういう時があるんだな
たまにはまったりとドライブしようぜ！","你也会遇到这样的情况啊。
偶尔也放松心情去驾驶吧！"
ST_TalkResult/IKETANI_MIDDLE_SEGMENT1,集団に揉まれながらもいいバトルだったと思うよ,和多个对手缠斗还能有这样的成绩，我觉得不错了。
ST_TalkResult/IKETANI_MIDDLE_SEGMENT2,"いいバトルだったな！
やっぱり集団の中でバトルするのって大変だよなー","这场比赛真不错啊！
看来参加这种多人的比赛难度确实很大吧。"
ST_TalkResult/IKETANI_MIDDLE_SEGMENT3,"アツいバトルだったぜ！
本当はおまえに勝ってほしかったけどな！","真是场激烈的比赛啊！
不过真希望你能获胜啊！"
ST_TalkResult/KEISUKE_WIN_SEGMENT1,おまえ‥結構やるじゃねえか,我说你……挺不赖啊。
ST_TalkResult/KEISUKE_WIN_SEGMENT2,おまえなら勝てると思っていたぜ,我就觉得你能获胜。
ST_TalkResult/KEISUKE_WIN_SEGMENT3,フッ‥当然の結果だな,哼……这是明摆着的结果。
ST_TalkResult/KEISUKE_WIN_SEGMENT4,"速ぇ・・悔しいが、おまえの方が先に
アニキの理論を完成させちまうかもな","真快……虽说不甘心，
不过你有可能是抢先一步完成我哥理论的人。"
ST_TalkResult/KEISUKE_BIGWIN_SEGMENT1,"そんな相手で満足か？
おまえならもっと強いヤツにも挑めるはずだぜ","这种对手你就满足了？
你应该有能力挑战更厉害的家伙的！"
ST_TalkResult/KEISUKE_BIGWIN_SEGMENT2,おまえはまだまだ上を目指せるな,你完全可以爬到更高的位置。
ST_TalkResult/KEISUKE_BIGWIN_SEGMENT3,おまえに勝てるヤツなんてオレ以外にはいねえだろう,能战胜你的，除了我就没别人了吧。
ST_TalkResult/KEISUKE_BIGWIN_SEGMENT4,"速ぇ・・悔しいが、おまえの方が先に
アニキの理論を完成させちまうかもな","真快……虽说不甘心，
不过你有可能是抢先一步完成我哥理论的人。"
ST_TalkResult/KEISUKE_JUSTWIN_SEGMENT1,おいおい‥ヒヤヒヤさせるじゃねえか,喂喂……真让我提心吊胆啊。
ST_TalkResult/KEISUKE_JUSTWIN_SEGMENT2,"フッ‥なるほどな
ギリギリの戦いでも強いタイプか","嗯……原来如此。
你是遇强则强的那种类型啊。"
ST_TalkResult/KEISUKE_JUSTWIN_SEGMENT3,"フッ‥さぞかし肝を冷やしたんじゃねえか
最終コーナー立ち上がったときからおまえの勝利は読めていたぜ","嗯……感觉非常刺激啊。
转过最后那个弯后，我就看出你要赢了。"
ST_TalkResult/KEISUKE_JUSTLOSE_SEGMENT1,そういう挑戦的な姿勢はキライじゃないぜ,我倒是并不讨厌你这种咄咄逼人的架势呢。
ST_TalkResult/KEISUKE_JUSTLOSE_SEGMENT2,"おまえには才能があるはずだ
こんなんで折れたりしねーよな","你应该是有才能的。
才不会因为这点小事而一蹶不振吧。"
ST_TalkResult/KEISUKE_JUSTLOSE_SEGMENT3,"おまえが負けるなんて信じがたいぜ‥
だけどこのバトルでおまえはまた強くなったはずだ","我很难相信你会输啊……
不过通过这场对决你应该会变得更强的。"
ST_TalkResult/KEISUKE_BIGLOSE_SEGMENT1,ちょっと相手が強すぎないか？,这对手也太强了吧？
ST_TalkResult/KEISUKE_BIGLOSE_SEGMENT2,"どうしたんだ？
らしくねーぜ","你怎么了？
不像你啊。"
ST_TalkResult/KEISUKE_BIGLOSE_SEGMENT3,"強い相手に挑むのはいい姿勢だ
だが自分の実力を知ることも大切だぜ","向高手挑战的行动值得肯定，
不过了解自己的实力也很重要哦。"
ST_TalkResult/KEISUKE_MIDDLE_SEGMENT1,まあそこそこってところだな,感觉差不多还行吧。
ST_TalkResult/KEISUKE_MIDDLE_SEGMENT2,"わるくはないけどな
まだ上にいけるはずだ","感觉还可以吧。
不过名次应该还能更好。"
ST_TalkResult/KEISUKE_MIDDLE_SEGMENT3,もう一踏ん張りすりゃあ勝てたと思うんだがな,如果能再加把劲，我觉得你能获胜的。
ST_TalkResult/SAYUKI_WIN_SEGMENT1,ふーん‥なかなかやるじゃない,哦……表现得很不错啊。
ST_TalkResult/SAYUKI_WIN_SEGMENT2,あんた才能あるんじゃない！？,你很有天分啊！？
ST_TalkResult/SAYUKI_WIN_SEGMENT3,"やるじゃん！
この調子でどんどん勝ち進むわよ！","不赖啊！
保持这种状态不断获胜吧！"
ST_TalkResult/SAYUKI_WIN_SEGMENT4,"やるじゃない・・公道を攻めるってことで
あたしがもう理論とか語ってアドバイスできることはないわね！","做得好……我已经无法从理论上
对你该如何攻克公路给出建议了！"
ST_TalkResult/SAYUKI_BIGWIN_SEGMENT1,あんたならもっと強い走り屋と戦えるはずよ,你应该有能力同更强的车手较量哦！
ST_TalkResult/SAYUKI_BIGWIN_SEGMENT2,こんなにぶっちぎるなんてあんた大胆ねー,居然能甩开对手一大截，你的胆识过人啊——
ST_TalkResult/SAYUKI_BIGWIN_SEGMENT3,"あたしの読みは的中したわ
あんたならぶっちぎると思っていたのよ","跟我预料的一样哦！
我就觉得你可以甩开对手的！"
ST_TalkResult/SAYUKI_BIGWIN_SEGMENT4,"やるじゃない・・公道を攻めるってことで
あたしがもう理論とか語ってアドバイスできることはないわね！","做得好……我已经无法从理论上
对你该如何攻克公路给出建议了！"
ST_TalkResult/SAYUKI_JUSTWIN_SEGMENT1,"ヒヤヒヤしちゃったわー！
なかなかアツいバトルを見せてくれるじゃないの","让人冷汗直冒啊！
真是让我见识了一场激烈的对决呢。"
ST_TalkResult/SAYUKI_JUSTWIN_SEGMENT2,"ヒヤヒヤさせないでよー！
あやうく大声あげそうになっちゃったじゃない！","让人冷汗直冒哦！
害得我都要情不自禁大声叫出来了。"
ST_TalkResult/SAYUKI_JUSTWIN_SEGMENT3,"今の相手‥最後まであんたと戦えるなんてやるわね
でもこうなったらあんたは絶対負けないのよね！","这次的对手……直到最后都在跟你缠斗，挺厉害的呢。
不过既然如此你就更不会输了吧！"
ST_TalkResult/SAYUKI_JUSTLOSE_SEGMENT1,惜しいけど悪くないバトルだったわね,虽然有点可惜，不过这场对决挺不错的呢。
ST_TalkResult/SAYUKI_JUSTLOSE_SEGMENT2,"あんたなら勝てると思っていたんだけど‥
相手があの速さならしょーがないわね‥次は勝ちましょう","我本以为你是能获胜的……
但对手那种速度真是无能为力了呢……下次要赢哦。"
ST_TalkResult/SAYUKI_JUSTLOSE_SEGMENT3,"あーもー悔しいー！
今度会ったら絶対に勝ちなさいよ！！","啊真是的，好不甘心啊！
下次再碰到的话一定要获胜哦！"
ST_TalkResult/SAYUKI_BIGLOSE_SEGMENT1,"ちょっと相手が強すぎたわね‥
戦う相手は慎重に選ばないと","对手有点太厉害了吧……
要慎重选择对手才行。"
ST_TalkResult/SAYUKI_BIGLOSE_SEGMENT2,"ムチャな戦いするわねー
あたしはもっと接近したバトルが見たいわ","真是场硬来的比赛啊——
我更希望看到一场势均力敌的对决呢。"
ST_TalkResult/SAYUKI_BIGLOSE_SEGMENT3,"どうしたの？えらく不調じゃない
今日はまったりとしたバトルでもいいんじゃないかしら","怎么了？你完全不在状态啊。
今天要不就以放松的心态去参与比赛吧。"
ST_TalkResult/SAYUKI_MIDDLE_SEGMENT1,集団に揉まれながらもいいバトルだったと思うわ,和多个对手缠斗还能有这样的结果，挺不错了哦。
ST_TalkResult/SAYUKI_MIDDLE_SEGMENT2,"いいバトルだったわね！
やっぱり集団の中でバトルするのって大変よねー","这场比赛真不错啊！
这种多人比赛确实很费劲吧。"
ST_TalkResult/SAYUKI_MIDDLE_SEGMENT3,"アツいバトルだったじゃない！
本当はあんたが勝ってくれたら嬉しかったけどね","真是场激烈的比赛！
不过如果你能获胜的话更能让我高兴。"
ST_TalkResult/WATARU_WIN_SEGMENT1,おまえの走りからは何かすごい力を感じるな,可以从你的跑法中感到某种强大的力量啊。
ST_TalkResult/WATARU_WIN_SEGMENT2,おまえの実力なら勝つと思ってたぜ,我就知道以你的实力是能够取胜的。
ST_TalkResult/WATARU_WIN_SEGMENT3,"何度見てもすげえや
おまえの走りは毎度想像を超えてきやがる‥","每次观看都很震撼。
你的跑法每次都能超越我的想象……"
ST_TalkResult/WATARU_WIN_SEGMENT4,"理論とかすっとばしてバカバカしいぐらいに速いな！
峠で速い奴が一番カッコイイんだ‥イケてるぜ、お前！","真是无视理论快得离谱啊！
山道跑得快的家伙是最帅的……够酷啊，你！"
ST_TalkResult/WATARU_BIGWIN_SEGMENT1,おまえならもっと強い走り屋と戦えるはずだ,你应该有能力同更强的车手较量的！
ST_TalkResult/WATARU_BIGWIN_SEGMENT2,"フッ‥圧倒的じゃねえか
そんな相手に満足してちゃあもったいねえな","哼……一边倒啊。
如果满足于这样的对手就有点可惜了。"
ST_TalkResult/WATARU_BIGWIN_SEGMENT3,"オレの読みは的中だな
おまえならぶっちぎると思っていたぜ","跟我预料的一样！
我就觉得你可以甩开对手的！"
ST_TalkResult/WATARU_BIGWIN_SEGMENT4,"理論とかすっとばしてバカバカしいぐらいに速いな！
峠で速い奴が一番カッコイイんだ‥イケてるぜ、お前！","真是无视理论快得离谱啊！
山道跑得快的家伙是最帅的……够酷啊，你！"
ST_TalkResult/WATARU_JUSTWIN_SEGMENT1,"あっぶねー‥
なかなかアツいバトルを見せてくれるじゃないか","好险……
真是让我见识了一场激烈的对决啊。"
ST_TalkResult/WATARU_JUSTWIN_SEGMENT2,"ヒヤッとしたぜ‥
こういう展開でも勝つコツわかってんだな","冷汗直冒啊……
即便是这样的情况，还是掌握了制胜的诀窍啊。"
ST_TalkResult/WATARU_JUSTWIN_SEGMENT3,"今の相手‥最後まで離れないなんてやるな‥
でもおまえなら負けないと思っていたぜ","这次的对手……直到最后还紧紧跟着，真了不起啊。
不过我觉得你一定不会输的……"
ST_TalkResult/WATARU_JUSTLOSE_SEGMENT1,惜しいけど悪くないバトルだったな,虽然有点可惜，不过这场对决并不赖。
ST_TalkResult/WATARU_JUSTLOSE_SEGMENT2,"まあこんなときもあるだろう
最後まで走りにかける情熱は感じたぜ","嗯，这种情况也是有的吧。
我能感受到你直到最后还在拼命向前的那股冲劲。"
ST_TalkResult/WATARU_JUSTLOSE_SEGMENT3,"おまえなら勝てると思っていたんだけど‥
相手があの速さならしょーがねーか‥次は勝とうぜ","我本以为你是能获胜的……
但对手那种速度真是无能为力了呢……下次要赢啊。"
ST_TalkResult/WATARU_BIGLOSE_SEGMENT1,"ちょっと相手が強すぎたな‥
戦う相手は慎重に選ばねえと","这对手也太强了吧……
要慎重选择对手才行。"
ST_TalkResult/WATARU_BIGLOSE_SEGMENT2,えらく調子悪そうじゃねーか,你这是完全不在状态啊。
ST_TalkResult/WATARU_BIGLOSE_SEGMENT3,"どうしたんだ？えらく不調じゃないか
今日はまったりとしたバトルでもいいだろう","怎么了？你完全不在状态啊。
今天用放松的心态去参与比赛比较好吧。"
ST_TalkResult/WATARU_MIDDLE_SEGMENT1,集団に揉まれながらもいいバトルだったと思うぜ,和多个对手缠斗还能有这样的结果，已经不错了。
ST_TalkResult/WATARU_MIDDLE_SEGMENT2,"悪くねえな
もっと貪欲に前を取りに行ってもいいと思うぜ","不错啊。
其实更贪心点，在往上多爬些也并非不可。"
ST_TalkResult/WATARU_MIDDLE_SEGMENT3,"いいバトルだったな！
唯一残念なのはおまえが勝つという読みがはずれたことだぜ","这场比赛真不错啊！
预测你会获胜却没应验是唯一的遗憾。"
ST_TalkResult/KENJI_WIN_SEGMENT1,へー！あんたなかなかやるな！,哦！你表现得不错啊！
ST_TalkResult/KENJI_WIN_SEGMENT2,相変わらずやるなー！,你还是那么厉害！
ST_TalkResult/KENJI_WIN_SEGMENT3,あんたの快進撃は、まるで拓海を見てるみたいだな！,你那种畅快淋漓的进攻，简直就和拓海一样！
ST_TalkResult/KENJI_WIN_SEGMENT4,"あんたのなかにも何かの理論がきっとあるんだろうな
オレにはまったく理解できない領域だぜ！","在你的身体里可能存在着某种理论，
对于我这种人来说这一领域是完全无法理解的！"
ST_TalkResult/KENJI_BIGWIN_SEGMENT1,なんてこった‥もっと強い走り屋を相手にできそうだな,什么情况……看来可以和更强的车手比一比了啊。
ST_TalkResult/KENJI_BIGWIN_SEGMENT2,圧倒的だな！もっと拓海くらい強い奴に挑んじまいなよ,完全压制啊！挑战一下像拓海那么厉害的家伙吧。
ST_TalkResult/KENJI_BIGWIN_SEGMENT3,"わかってたぜー
あんたの走りにはだれもついて行けないってな","我懂了——
你的这种跑法没有任何人能跟得上啊。"
ST_TalkResult/KENJI_BIGWIN_SEGMENT4,"あんたのなかにも何かの理論がきっとあるんだろうな
オレにはまったく理解できない領域だぜ！","在你的身体里可能存在着某种理论，
对于我这种人来说这一领域是完全无法理解的！"
ST_TalkResult/KENJI_JUSTWIN_SEGMENT1,ひぇーギリギリじゃねえか,唉哟，这就差一点点啊。
ST_TalkResult/KENJI_JUSTWIN_SEGMENT2,かっこいい勝ち方するなーあんた！,赢得漂亮啊，你！
ST_TalkResult/KENJI_JUSTWIN_SEGMENT3,"こんな白熱の戦いが見れるなんて！
かっこよすぎるぜー！","居然能看到这么白热化的对决！
简直是帅呆了！"
ST_TalkResult/KENJI_JUSTLOSE_SEGMENT1,おしいじゃねーか　だけど次は勝てそうだな,真可惜啊，不过下次应该能赢吧。
ST_TalkResult/KENJI_JUSTLOSE_SEGMENT2,くぅー！手に汗握る展開だったんだけどなー,唉——！这么激烈，我都攥得手心出汗了——
ST_TalkResult/KENJI_JUSTLOSE_SEGMENT3,"あぁっ！‥あんたが負けるなんて‥
なんだかとても悔しい気持ちたぜ","唉——！……你居然输了……
总觉得非常不甘心啊。"
ST_TalkResult/KENJI_BIGLOSE_SEGMENT1,"ちょっと相手が強すぎただろ
戦う相手は慎重に選ばないとな","这对手也太强了吧。
要慎重选择对手才行啊。"
ST_TalkResult/KENJI_BIGLOSE_SEGMENT2,なるほどなー‥上には上がいるもんだなー,原来如此……毕竟人上有人嘛——
ST_TalkResult/KENJI_BIGLOSE_SEGMENT3,"まあこんなときもあるって！
少なくともお前の走りが見れておれは勉強になったぜ","这种情况也会有的！
至少看了你的比赛后我受益匪浅啊。"
ST_TalkResult/KENJI_MIDDLE_SEGMENT1,こうやってみんなで走るの楽しいよな,这样子大家一起开车跑跑也很开心啊。
ST_TalkResult/KENJI_MIDDLE_SEGMENT2,池谷やイツキを連れてこういったバトルしてみたいぜ,真想把池谷和阿树也一起拉来比赛啊。
ST_TalkResult/KENJI_MIDDLE_SEGMENT3,"あんたみたいな強い走り屋でも
こうやって波乱が起きるのが４台バトルのおもしろいとこだよな！","就算是你这么厉害的车手，
过程也同样跌宕起伏，正是四车对战的有趣之处呢！"
ST_TalkResult/NAKAZATO_WIN_SEGMENT1,オレにはわかった‥楽しみがまたひとつふえたぜ,我能理解……看来又多了一个乐趣。
ST_TalkResult/NAKAZATO_WIN_SEGMENT2,おまえの実力なら勝つと思ってたぜ,我就知道以你的实力是能够取胜的。
ST_TalkResult/NAKAZATO_WIN_SEGMENT3,"ったく‥おまえはつくづくすげえやつだぜ
この衝撃は秋名のハチロクと戦ったとき以来だな","真是的……你完完全全就是个狠角色啊。
自从和秋名的86决斗后，这种冲击感还是第一次呢。"
ST_TalkResult/NAKAZATO_WIN_SEGMENT4,"おまえにもあるんだろ？峠のバトルにおける理論ってやつが
その理論は完成形に近いとオレは思っているぜ","你也有的吧？关于山道对决的理论。
我感觉那个理论已经接近完成了。"
ST_TalkResult/NAKAZATO_BIGWIN_SEGMENT1,"ちぎったらもったいねえだろ
おまえならもっと強い走り屋と戦えるはずだ","甩开那么多真是浪费啊。
你应该有能力挑战更厉害的车手！"
ST_TalkResult/NAKAZATO_BIGWIN_SEGMENT2,次はもっとハイレベルなヤツに会えるといいな,下次如果能遇到水平更高的家伙就好了。
ST_TalkResult/NAKAZATO_BIGWIN_SEGMENT3,"かなりスカっとしたけど
オレはもっとアツいバトルが見てみたいぜ","虽说毫不费力地获胜了，
不过我希望看到的是一场更加激烈的对决。"
ST_TalkResult/NAKAZATO_BIGWIN_SEGMENT4,"なるほどな‥オレにはわかったぜ
おまえと競えるヤツなんてそうそういねえってことをな","原来如此……我是知道的。
能和你较量的家伙，可以说是屈指可数啊。"
ST_TalkResult/NAKAZATO_JUSTWIN_SEGMENT1,こういうひりつくバトルきらいじゃねえぜ,我并不讨厌这种刺激的比赛。
ST_TalkResult/NAKAZATO_JUSTWIN_SEGMENT2,"思わず見入ってしまったぜ‥
こういったバトルがとても魅力的に感じるぜ","一不小心看入迷了……
这样的比赛非常具有魅力啊。"
ST_TalkResult/NAKAZATO_JUSTWIN_SEGMENT3,"最終コーナーをインかアウトどこからいくのか
完全に釘付けにされちまったぜ‥！","最后的弯道到底从内道还是外道进攻，
完全被牢牢封锁住了……！"
ST_TalkResult/NAKAZATO_JUSTLOSE_SEGMENT1,"気にするんじゃねえよ
こういったアツいバトルには勝敗関係なく価値がある","别放在心上，
这种激烈对决的价值并不体现在胜负上。"
ST_TalkResult/NAKAZATO_JUSTLOSE_SEGMENT2,"‥っ！すげえバトルだったぜ！
こんなにシビれたのは久しぶりだぜ‥","……！这场对决太厉害了吧！
好久没感到这么兴奋了……"
ST_TalkResult/NAKAZATO_JUSTLOSE_SEGMENT3,"いいじゃねえか‥全力を出して負けたんだからな‥
ウデをみがいてもう一度チャレンジしようぜ","不是挺好吗……毕竟是全力以赴后的失败嘛……
继续磨练技术再挑战一次吧。"
ST_TalkResult/NAKAZATO_BIGLOSE_SEGMENT1,おいおいどうしたんだ？,喂喂怎么回事啊？
ST_TalkResult/NAKAZATO_BIGLOSE_SEGMENT2,相手が強すぎたのかもな‥,可能是对手太强了吧……
ST_TalkResult/NAKAZATO_BIGLOSE_SEGMENT3,おまえにも調子が悪いときってのがあるんだな,看来你也有状态不好的时候啊。
ST_TalkResult/NAKAZATO_MIDDLE_SEGMENT1,いいバトルだったぜ,这场比赛真不错啊。
ST_TalkResult/NAKAZATO_MIDDLE_SEGMENT2,こういった波乱のレースも悪くねえな,这种情况瞬息万变的比赛也不错啊。
ST_TalkResult/NAKAZATO_MIDDLE_SEGMENT3,いまのバトルはシビれたぜ,这场对决让我直呼过瘾啊。
ST_TalkResult/SHINGO_WIN_SEGMENT1,"へぇ‥けっこうやるじゃねーか‥
おもしろくなりそうだぜ","唷……表现得还不赖啊……
变得有意思起来了。"
ST_TalkResult/SHINGO_WIN_SEGMENT2,"いいねえ‥ナイトキッズの後輩よりも
見込みがありそうだぜ‥くっくっく","很好……比起夜之子的小家伙们，
我更看好你哦……哼哼哼。"
ST_TalkResult/SHINGO_WIN_SEGMENT3,"その走りで毅のヤツに痛い目見せてやりたいぜ
ド肝を抜かすだろうな！くっくっく","真想用你的这个跑法给阿毅来个下马威啊。
他会吓得魂都没了吧……哼哼哼。"
ST_TalkResult/SHINGO_WIN_SEGMENT4,"オレとおまえの考え方は合わねーけどよ
その‥なんだ‥素直にすげえと思ってるぜ","虽说我的想法和你合不来，
不过……怎么说呢……你确实够厉害的。"
ST_TalkResult/SHINGO_BIGWIN_SEGMENT1,くっくっく　情けねえ相手だぜ,哼哼哼，对手真是不争气啊。
ST_TalkResult/SHINGO_BIGWIN_SEGMENT2,もっとデンジャラスなバトルが見たいもんだな,我其实更想看一场危机四伏的对决哦。
ST_TalkResult/SHINGO_BIGWIN_SEGMENT3,おまえに張り合えるヤツってそうそういないもんだな,能和你过招的家伙，可以说是掰着手指都能数过来啊。
ST_TalkResult/SHINGO_BIGWIN_SEGMENT4,"オレとおまえの考え方は合わねーけどよ
その‥なんだ‥素直にすげえと思ってるぜ","虽说我的想法和你合不来，
不过……怎么说呢……你确实够厉害的。"
ST_TalkResult/SHINGO_JUSTWIN_SEGMENT1,すごくデンジャラスな香りがしたぜ,能闻到空气中弥漫着的危险气味。
ST_TalkResult/SHINGO_JUSTWIN_SEGMENT2,いい駆け引きするじゃねえか,你进我退的交锋很棒啊。
ST_TalkResult/SHINGO_JUSTWIN_SEGMENT3,"オレと違って冷静な判断をしやがるなおまえは
見事としかいいようがねえぜ‥！","你和我不一样，拥有冷静的判断力。
我只能说很精彩……！"
ST_TalkResult/SHINGO_JUSTLOSE_SEGMENT1,"ったく‥いい子ちゃんだな
別にどんな手をつかってもいいだろう","真是的……真是个懂礼貌的好孩子啊。
其实随便用什么手段都可以啊。"
ST_TalkResult/SHINGO_JUSTLOSE_SEGMENT2,オレだったら仕留めていたと思うがな‥,是我的话应该已经搞定了……
ST_TalkResult/SHINGO_JUSTLOSE_SEGMENT3,"まあおまえの実力は‥認めてっから
本当に強いヤツだったんだろうな","嗯，我认可你的实力……
所以那家伙确实很强啊。"
ST_TalkResult/SHINGO_BIGLOSE_SEGMENT1,"おいおい変な期待させやがって‥
そんなもんか？","喂喂让我白期待了啊……
就这点能耐？"
ST_TalkResult/SHINGO_BIGLOSE_SEGMENT2,仕留め甲斐のあるやつとバトルしようぜ,和值得去搞定的对手对决吧。
ST_TalkResult/SHINGO_BIGLOSE_SEGMENT3,なんだ？えらく調子わりぃじゃねーか,怎么回事？这状态也太差了吧。
ST_TalkResult/SHINGO_MIDDLE_SEGMENT1,いいねえ！こういった混戦はオレの大好物だぜ,很好！我最喜欢这种混战了。
ST_TalkResult/SHINGO_MIDDLE_SEGMENT2,派手に暴れてんじゃねーか　くっくっく,华丽地大闹了一场啊 哼哼哼
ST_TalkResult/SHINGO_MIDDLE_SEGMENT3,"たまに思うんだけどよォ‥
おまえに勝ってほしいってさ‥","偶尔我也会想……
希望你胜一场啊……"
ST_TalkResult/KYOICHI_WIN_SEGMENT1,ふん‥悪くねえだろう,哼……感觉还不赖。
ST_TalkResult/KYOICHI_WIN_SEGMENT2,いいバトルをするじゃねえか,这场对决还不错啊。
