key,source,target
Str_WD_Load_Story_01_Prologue/1_4_1,"秋山渉との二本目のバトルがはじまった。
彼らの背後から迫るのは、もうひとつの排気音。","«Рэд Санз» осознают, что на горе Акина есть ещё более сильные гонщики."
Str_WD_Load_Story_01_Prologue/1_4_2,"高橋兄弟を探しに赤城まで来たという岩城清次。
目的を果たせなかった彼は、バトルを挑んでくる。",Кейсуке испытывает уважение к Такуми. Его сердце наполняется решимостью стать сильнее.
Str_WD_Load_Story_01_Prologue/1_4_3,"秋名山を走っている池谷たち。
秋名のハチロクの快進撃に、彼らは少し浮足立っているようだ。",Новости о легендарной гонке быстро расходятся. Имя «86-го» становится известно повсюду.
Str_WD_Load_Story_01_Prologue/1_4_4,"レッドサンズとのバトルを控えた庄司と中里。
彼ら曰く、走り屋の勢力図が塗り替わる事件が起きたそうだ。",Уличные гонщики из соседних районов начинают проявлять интерес к Акине.
Str_WD_Load_Story_01_Prologue/1_4_5,"ナイトキッズに勝利したレッドサンズ。
その本拠地である赤城を尋ねると、ある男が佇んでいた。",Для Такуми это лишь начало. Его путь в мире ночных гонок только начинается.
Str_WD_Load_Story_01_Prologue/1_5_1,"いろは坂を根城にする走り屋軍団「エンペラー」
その中には、いつか赤城で戦った男の姿があった。",Команда «Найт Кидз» появляется на сцене. Их лидер Накагава всё время ищет сильных соперников.
Str_WD_Load_Story_01_Prologue/1_5_2,"1vs1のバトルを目前に、岩城清次は不敵に笑う。
彼には絶対の自信があるようだ。",Такуми сталкивается с новым вызовом. Его ждёт гонка против Накагавы.
Str_WD_Load_Story_01_Prologue/1_5_3,"秋名山に現れた見慣れぬ車。
彼もまた、秋名のハチロクを探しにきたようだ。",Накагаву удивляет техника Такуми. Его стратегия рушится на склонах Акины.
Str_WD_Load_Story_01_Prologue/1_5_4,"秋名のハチロクに挑み、敗れた小柏カイ。
彼はリベンジに向け燃えているようだ。",После гонки Накагава в ярости. Но в душе он признаёт поражение.
Str_WD_Load_Story_01_Prologue/1_5_5,"突如現れたエンペラーのリーダー、須藤京一。
彼もまた、秋名のハチロクの速さに魅せられたひとりのようだ。",Имя Такуми начинает звучать всё громче. Репутация его дрифта растёт.
Str_WD_Load_Story_01_Prologue/1_6_1,"涼介のもとへと向かうために通った秋名山。
雪の峠道で絡んできたのは、ガラの悪い男だった。",Новый соперник заявляет о себе — Накамура. Его стиль резкий и агрессивный.
Str_WD_Load_Story_01_Prologue/1_6_2,"涼介不在の赤城にいたのは秋山渉と中村賢太。
渉の提案により、涼介が来るまでバトルをして過ごすことに。",Икетани обеспокоен. Команда боится за исход очередной гонки.
Str_WD_Load_Story_01_Prologue/1_6_3,"赤城山に現れた高橋涼介。
どうやら彼には話したいことがあるようだ。",Но Такуми сохраняет хладнокровие. Он сосредоточен только на дороге.
Str_WD_Load_Story_01_Prologue/1_6_4,"涼介の依頼で戦うことになった最初の相手は、
レッドサンズのナンバーツー、高橋啓介。",Гонка против Накамуры разворачивается стремительно. Каждый поворот становится испытанием.
Str_WD_Load_Story_01_Prologue/1_6_5,"ついに現れた秋名のハチロク。
ドライバーの藤原拓海はある決心をしたようだ。",Такуми умело использует технику дрифта. Его машина танцует на асфальте.
Str_WD_Load_Story_01_Prologue/1_7_1,"高橋涼介が立ち上げた遠征チーム、プロジェクトD。
その快進撃に、多くの走り屋が沸き立っていた。",Накамура не справляется с напряжением. Его машина теряет скорость.
Str_WD_Load_Story_01_Prologue/1_7_2,"赤城山に現れたエンペラーのリーダー、須藤京一。
どうやら、彼には確かめたいことがあるようだ。",Толпа встречает победу Такуми криками восторга.
Str_WD_Load_Story_01_Prologue/1_7_3,"もみじラインの走り屋チーム、セブンスターリーフ。
彼らは先日、プロジェクトDとバトルをしたそうだ。",«Спид Старз» обретают уверенность. Их командный дух крепнет.
Str_WD_Load_Story_01_Prologue/1_7_4,"セブンスターリーフのヒルクライムエース、川井淳郎。
プロジェクトDに敗れた彼は、自身の走りを見つめなおしているようだ。",Новая цель для соперников — доказать силу против Такуми.
Str_WD_Load_Story_01_Prologue/1_7_5,"一度はバトルを引退した末次トオル。
震える彼の手から、緊張と高揚が伝わってくる。",На горизонте появляются новые вызовы. История продолжается.
Str_WD_Load_Story_01_Prologue/1_8_1,"次の対戦相手を求めて訪れた八方ヶ原。
そこには、エンペラーのリーダー、須藤京一がいた。",Кейсуке готовится к следующей гонке. Его сердце горит решимостью.
Str_WD_Load_Story_01_Prologue/1_8_2,"八方ヶ原の攻略法を語る須藤京一。
彼は、かつて東堂塾の塾生だったそうだ。",Рёске Такахаси внимательно наблюдает. Он видит в Такуми что-то особенное.
Str_WD_Load_Story_01_Prologue/1_8_3,"東堂塾OBで現役プロレーサーの舘智幸。
彼の勧めで塾生の練習に参加することになった。",Планы «Рэд Санз» постепенно обретают форму. Их цель — господство в Канто.
Str_WD_Load_Story_01_Prologue/1_8_4,"強豪集う東堂塾でもトップクラスの実力を誇る酒井。
不吉な笑みを浮かべる彼が、勝負を挑んでくる。","Но Такуми ещё не понимает, что ждёт впереди."
Str_WD_Load_Story_01_Prologue/1_8_5,"歴代塾生の中でもトップスリーに入ると評される二宮大輝。
彼から漂うオーラが、その実力を物語る。",Впереди новые сражения и новые соперники.
Str_WD_Load_Story_01_Prologue/1_9_1,"久しぶりに訪れた秋名山は興奮に包まれていた。
秋名スピードスターズは、プロジェクトDの活躍に鼻高々のようだ。",Тёмная ночь окутывает горы. Фары машин прорезают мрак.
Str_WD_Load_Story_01_Prologue/1_9_2,"定峰峠で待ち構えていた埼玉北西エリア連合。
リーダー秋山延彦の後ろには、彼の従兄弟の姿もあった。",Такуми чувствует ветер перемен. Его путь гонщика только начинается.
Str_WD_Load_Story_01_Prologue/1_9_3,"秋山延彦の頼みでバトルをすることになったのは、黒いFD。
ドライバーの岩瀬恭子は、どこか遠くを見るような瞳をしていた。",Впереди его ждёт множество легендарных битв.
Str_WD_Load_Story_01_Prologue/1_9_4,"埼玉北西エリア連合の隠しダマこと、ラリーストの坂本。
彼が乗るカプチーノは、軽さが武器のモンスターマシンだった。",Слава и испытания — вот что несёт дорога.
Str_WD_Load_Story_01_Prologue/1_9_5,"坂本とのバトルの余韻が残る中、
エンジンを載せ替えたという渉がバトルを挑んでくる。",Его техника вдохновляет друзей и врагов.
Str_WD_Load_Story_01_Prologue/1_10_1,"インパクトブルーに呼ばれて訪れた、碓氷峠。
そこには怪しい二人組の姿があった。",Каждый соперник становится частью его истории.
Str_WD_Load_Story_01_Prologue/1_10_2,"ひさしぶりに対峙するインパクトブルー。
彼女らの表情は、どこか寂しげだ。",Имя Такуми начинает жить своей жизнью среди гонщиков.
Str_WD_Load_Story_01_Prologue/1_10_3,"土坂峠を走っていると、後方から排気音が鳴り響く。
どうやら、何者かが追ってきているようだ。",Склоны Акины становятся ареной легенд.
Str_WD_Load_Story_01_Prologue/1_10_4,"最近ひどい目にあったという男たち。
ランエボに乗った彼らは、気分転換のためにバトルがしたいと言う。",История только начинается...
Str_WD_Load_Story_01_Prologue/1_10_5,"プロジェクトDの高橋啓介に恋やぶれた岩瀬恭子。
彼女は、彼との思い出の地に来てしまったようだ。",И дорога зовёт всё дальше в ночь.
Str_WD_Load_Story_01_Prologue/1_11_1,"定峰峠に現れたプロジェクトDのダブルエース。
しかし、どこか雰囲気が違っているようだ。",Судо Кёичи из «Император» объявляет вызов. Его цель — победить легендарного «86-го».
Str_WD_Load_Story_01_Prologue/1_11_2,"筑波山に着くと、聞き慣れた排気音が耳を打つ。
レッドサンズの中村賢太が、こっそり特訓を行っていた。",Его уверенность непоколебима. Все верят в его силу.
Str_WD_Load_Story_01_Prologue/1_11_3,"賢太とのバトルの後に現れたのは、東堂塾の二宮と酒井。
ふたりは、峠の神様に挑戦しに来たらしい。",Но Такуми выходит навстречу без страха. Его глаза полны решимости.
Str_WD_Load_Story_01_Prologue/1_11_4,"ゴッドアームと評されるパープルシャドウの重鎮、城島。
ワンハンドステアで峠を駆ける神様が、今目の前に立ちはだかる。",Начинается решающая гонка. Две машины мчатся сквозь ночь.
Str_WD_Load_Story_01_Prologue/1_11_5,"神の足を持つパープルシャドウの重鎮、星野。
ゴッドフットと呼ばれるもうひとりの神様が、牙を剥く。",Кейсуке и Рёске наблюдают напряжённо. Им важен каждый поворот.
Str_WD_Load_Story_01_Prologue/1_12_1,"涼介からの依頼で下見に訪れたヤビツ峠。
賢太曰く、プロジェクトDは最終ステージに来たらしい。",Судо Кёичи давит мощностью своей машины. Его атака беспощадна.
Str_WD_Load_Story_01_Prologue/1_12_2,"神奈川エリアの三強、チーム246。
ヒルクライムエースの小早川が勝負を挑んでくる。",Такуми отвечает мастерством дрифта. Его «86-й» парит по асфальту.
Str_WD_Load_Story_01_Prologue/1_12_3,"チーム246のリーダー、大宮智史。
地元の意地を背負い、彼はスタートラインに立った。",Гонка достигает кульминации. Сердца зрителей замирают.
Str_WD_Load_Story_01_Prologue/1_12_4,"久しぶりに訪れた秋名山。
そこにはふたりのレビン乗りの姿があった。",Судо понимает — техника Такуми превосходит его силу.
Str_WD_Load_Story_01_Prologue/1_12_5,"二本目に突入した秋山渉の熱血指導。
必死に走る樹の後ろから、一台のクルマが迫る。",И снова имя Такуми озаряет вершину Акины.
Str_WD_Load_Story_01_Prologue/1_13_1,"エンペラーの須藤京一とともに訪れた長尾峠。
京一曰く、ここには顔見知りがいるらしい。","«Император» отступает, но жаждет реванша."
Str_WD_Load_Story_01_Prologue/1_13_2,"プロレーサーになった小柏カイ。
いろは坂で激闘を繰り広げた彼とのバトルが、再び幕を明ける。",Команда «Спид Старз» празднует победу. Их вера крепнет.
Str_WD_Load_Story_01_Prologue/1_13_3,"小柏カイを下したその実力を認め、
もうひとりのプロレーサー、皆川が牙を剥く。",Но для Такуми это только один шаг. Впереди новые дороги.
Str_WD_Load_Story_01_Prologue/1_13_4,"チームカタギリの二人によれば
プロジェクトD関連の話はプロの世界でもホットな話題のようだ。",Легенда о «86-м» продолжает расти.
Str_WD_Load_Story_01_Prologue/1_13_5,"東堂塾OBのプロレーサー、舘智幸。
圧倒的な実力を誇る彼との真剣バトルがここにはじまる。",И история уличных гонок только начинается...
